-9.999999997108494076e-01
-9.999999984764826877e-01
-9.999999962557619693e-01
-9.999999930481943133e-01
-9.999999888537192128e-01
-9.999999836723222346e-01
-9.999999775039984939e-01
-9.999999703487462144e-01
-9.999999622065642857e-01
-9.999999530774523748e-01
-9.999999429614101487e-01
-9.999999318584374963e-01
-9.999999197685343066e-01
-9.999999066917004686e-01
-9.999998926279360933e-01
-9.999998775772410697e-01
-9.999998615396152868e-01
-9.999998445150590776e-01
-9.999998265035722200e-01
-9.999998075051546031e-01
-9.999997875198063380e-01
-9.999997665475277575e-01
-9.999997445883183067e-01
-9.999997216421784296e-01
-9.999996977091079042e-01
-9.999996727891069526e-01
-9.999996468821754636e-01
-9.999996199883136594e-01
-9.999995921075210958e-01
-9.999995632397984391e-01
-9.999995333851450230e-01
-9.999995025435615137e-01
-9.999994707150476891e-01
-9.999994378996033273e-01
-9.999994040972287612e-01
-9.999993693079239909e-01
-9.999993335316891274e-01
-9.999992967685239487e-01
-9.999992590184286767e-01
-9.999992202814032005e-01
-9.999991805574479642e-01
-9.999991398465625236e-01
-9.999990981487469899e-01
-9.999990554640016960e-01
-9.999990117923264199e-01
-9.999989671337212727e-01
-9.999989214881863653e-01
-9.999988748557216978e-01
-9.999988272363272701e-01
-9.999987786300031933e-01
-9.999987290367494674e-01
-9.999986784565662035e-01
-9.999986268894532904e-01
-9.999985743354110612e-01
-9.999985207944392940e-01
-9.999984662665382107e-01
-9.999984107517077003e-01
-9.999983542499479849e-01
-9.999982967612592866e-01
-9.999982382856412721e-01
-9.999981788230940527e-01
-9.999981183736179613e-01
-9.999980569372127759e-01
-9.999979945138787185e-01
-9.999979311036159002e-01
-9.999978667064242099e-01
-9.999978013223036477e-01
-9.999977349512546576e-01
-9.999976675932770176e-01
-9.999975992483708387e-01
-9.999975299165360099e-01
-9.999974595977730862e-01
-9.999973882920818458e-01
-9.999973159994620664e-01
-9.999972427199141922e-01
-9.999971684534383343e-01
-9.999970932000343815e-01
-9.999970169597024450e-01
-9.999969397324426357e-01
-9.999968615182550646e-01
-9.999967823171396208e-01
-9.999967021290966374e-01
-9.999966209541260032e-01
-9.999965387922279403e-01
-9.999964556434024487e-01
-9.999963715076495285e-01
-9.999962863849694017e-01
-9.999962002753621793e-01
-9.999961131788279722e-01
-9.999960250953664476e-01
-9.999959360249782714e-01
